
21	food-handling	JJ	13_21	NOT_CLAUSE_COORDINATOR
22	area	NN	13_22	NOT_CLAUSE_COORDINATOR
23	.	.	13_23	NOT_CLAUSE_COORDINATOR

1	About	IN	14_1	NOT_CLAUSE_COORDINATOR
2	1	CD	14_2	NOT_CLAUSE_COORDINATOR
3	in	IN	14_3	NOT_CLAUSE_COORDINATOR
4	100	CD	14_4	NOT_CLAUSE_COORDINATOR
5	people	NNS	14_5	NOT_CLAUSE_COORDINATOR
6	age	NN	14_6	NOT_CLAUSE_COORDINATOR
7	65-75	CD	14_7	NOT_CLAUSE_COORDINATOR
8	[,_and]	CCV	14_8	NOT_CLAUSE_COORDINATOR
9	about	IN	14_9	NOT_CLAUSE_COORDINATOR
10	1	CD	14_10	NOT_CLAUSE_COORDINATOR
11	in	IN	14_11	NOT_CLAUSE_COORDINATOR
12	8	CD	14_12	NOT_CLAUSE_COORDINATOR
13	people	NNS	14_13	NOT_CLAUSE_COORDINATOR
14	aged	VBN	14_14	NOT_CLAUSE_COORDINATOR
15	over	IN	14_15	NOT_CLAUSE_COORDINATOR
16	85	CD	14_16	NOT_CLAUSE_COORDINATOR
17	have	VBP	14_17	NOT_CLAUSE_COORDINATOR
18	ARMD	VBN	14_18	NOT_CLAUSE_COORDINATOR
19	severe	JJ	14_19	NOT_CLAUSE_COORDINATOR
20	enough	RB	14_20	NOT_CLAUSE_COORDINATOR
21	to	TO	14_21	NOT_CLAUSE_COORDINATOR
22	cause	VB	14_22	NOT_CLAUSE_COORDINATOR
23	serious	JJ	14_23	NOT_CLAUSE_COORDINATOR
24	visual	JJ	14_24	NOT_CLAUSE_COORDINATOR
25	loss	NN	14_25	NOT_CLAUSE_COORDINATOR
26	.	.	14_26	NOT_CLAUSE_COORDINATOR

1	The	DT	15_1	NOT_CLAUSE_COORDINATOR
2	new	JJ	15_2	NOT_CLAUSE_COORDINATOR
3	vessels	NNS	15_3	NOT_CLAUSE_COORDINATOR
4	break	VBP	15_4	NOT_CLAUSE_COORDINATOR
5	through	IN	15_5	NOT_CLAUSE_COORDINATOR
6	Bruch	NNP	15_6	NOT_CLAUSE_COORDINATOR
7	's	POS	15_7	NOT_CLAUSE_COORDINATOR
8	membrane	NN	15_8	NOT_CLAUSE_COORDINATOR
9	[and]	CCV	15_9	NOT_CLAUSE_COORDINATOR
10	into	IN	15_10	NOT_CLAUSE_COORDINATOR
11	the	DT	15_11	NOT_CLAUSE_COORDINATOR
12	macula	NN	15_12	NOT_CLAUSE_COORDINATOR
13	part	NN	15_13	NOT_CLAUSE_COORDINATOR
14	of	IN	15_14	NOT_CLAUSE_COORDINATOR
15	the	DT	15_15	NOT_CLAUSE_COORDINATOR

1	This	DT	16_1	NOT_CLAUSE_COORDINATOR
2	has	VBZ	16_2	NOT_CLAUSE_COORDINATOR
3	yet	RB	16_3	NOT_CLAUSE_COORDINATOR
4	to	TO	16_4	NOT_CLAUSE_COORDINATOR
5	be	VB	16_5	NOT_CLAUSE_COORDINATOR
6	proven	VBN	16_6	NOT_CLAUSE_COORDINATOR
7	[,_but]	CCV	16_7	NOT_CLAUSE_COORDINATOR
8	laboratory	NN	16_8	NOT_CLAUSE_COORDINATOR
9	studies	NNS	16_9	NOT_CLAUSE_COORDINATOR
10	suggest	VBP	16_10	NOT_CLAUSE_COORDINATOR
11	that	SSCCV	16_11	NOT_CLAUSE_COORDINATOR
12	the	DT	16_12	NOT_CLAUSE_COORDINATOR
13	retina	NN	16_13	NOT_CLAUSE_COORDINATOR
14	is	VBZ	16_14	NOT_CLAUSE_COORDINATOR
15	damaged	VBN	16_15	NOT_CLAUSE_COORDINATOR
16	by	IN	16_16	NOT_CLAUSE_COORDINATOR
17	UVA	NNP	16_17	NOT_CLAUSE_COORDINATOR
18	and	CMN1	16_18	NOT_CLAUSE_COORDINATOR
19	UVB	NNP	16_19	NOT_CLAUSE_COORDINATOR
20	rays	NNS	16_20	NOT_CLAUSE_COORDINATOR
21	(	SSMN	16_21	NOT_CLAUSE_COORDINATOR
22	sunlight	NN	16_22	NOT_CLAUSE_COORDINATOR
23	rays	NNS	16_23	NOT_CLAUSE_COORDINATOR
24	)	ESMN	16_24	NOT_CLAUSE_COORDINATOR
25	.	.	16_25	NOT_CLAUSE_COORDINATOR

1	*	JJ	17_1	NOT_CLAUSE_COORDINATOR
2	Words	NNS	17_2	NOT_CLAUSE_COORDINATOR
3	in	IN	17_3	NOT_CLAUSE_COORDINATOR
4	a	DT	17_4	NOT_CLAUSE_COORDINATOR
5	book	NN	17_5	NOT_CLAUSE_COORDINATOR
6	[or]	CCV	17_6	NOT_CLAUSE_COORDINATOR
7	newspaper	NN	17_7	NOT_CLAUSE_COORDINATOR
8	may	MD	17_8	NOT_CLAUSE_COORDINATOR
9	become	VB	17_9	NOT_CLAUSE_COORDINATOR
10	blurred	JJ	17_10	NOT_CLAUSE_COORDINATOR
11	.	.	17_11	NOT_CLAUSE_COORDINATOR

1	The	DT	18_1	NOT_CLAUSE_COORDINATOR
2	experience	NN	18_2	NOT_CLAUSE_COORDINATOR
3	can	MD	18_3	NOT_CLAUSE_COORDINATOR
4	be	VB	18_4	NOT_CLAUSE_COORDINATOR
5	upsetting	JJ	18_5	NOT_CLAUSE_COORDINATOR
6	[but]	CCV	18_6	NOT_CLAUSE_COORDINATOR
7	is	VBZ	18_7	NOT_CLAUSE_COORDINATOR
8	less	RBR	18_8	NOT_CLAUSE_COORDINATOR
9	frightening	JJ	18_9	NOT_CLAUSE_COORDINATOR
10	if	IN	18_10	NOT_CLAUSE_COORDINATOR
11	you	PRP	18_11	NOT_CLAUSE_COORDINATOR
12	are	VBP	18_12	NOT_CLAUSE_COORDINATOR
13	aware	JJ	18_13	NOT_CLAUSE_COORDINATOR
14	that	SSCCV	18_14	NOT_CLAUSE_COORDINATOR
15	it	PRP	18_15	NOT_CLAUSE_COORDINATOR
16	can	MD	18_16	NOT_CLAUSE_COORDINATOR
17	happen	VB	18_17	NOT_CLAUSE_COORDINATOR
18	in	IN	18_18	NOT_CLAUSE_COORDINATOR
19	ARMD	NNP	18_19	NOT_CLAUSE_COORDINATOR
20	.	.	18_20	NOT_CLAUSE_COORDINATOR

1	Importantly	RB	19_1	NOT_CLAUSE_COORDINATOR
2	[,]	CCV	19_2	NOT_CLAUSE_COORDINATOR
3	it	PRP	19_3	NOT_CLAUSE_COORDINATOR
4	does	VBZ	19_4	NOT_CLAUSE_COORDINATOR
5	not	RB	19_5	NOT_CLAUSE_COORDINATOR
6	mean	VB	19_6	NOT_CLAUSE_COORDINATOR
7	you	PRP	19_7	NOT_CLAUSE_COORDINATOR
8	are	VBP	19_8	NOT_CLAUSE_COORDINATOR
9	developing	VBG	19_9	NOT_CLAUSE_COORDINATOR
10	a	DT	19_10	NOT_CLAUSE_COORDINATOR
11	serious	JJ	19_11	NOT_CLAUSE_COORDINATOR
12	mental	JJ	19_12	NOT_CLAUSE_COORDINATOR
13	illness	NN	19_13	NOT_CLAUSE_COORDINATOR
14	.	.	19_14	NOT_CLAUSE_COORDINATOR

1	If	IN	20_1	BEFORE_COMPOUND
2	you	PRP	20_2	BEFORE_COMPOUND
3	do	VBP	20_3	BEFORE_COMPOUND
4	develop	VB	20_4	BEFORE_COMPOUND
5	visual	JJ	20_5	BEFORE_COMPOUND
6	hallucinations	NNS	20_6	BEFORE_COMPOUND
7	they	PRP	20_7	IN_COMPOUND_BEFORESIGN
8	typically	RB	20_8	IN_COMPOUND_BEFORESIGN
9	improve	VBP	20_9	IN_COMPOUND_BEFORESIGN
10	by	IN	20_10	IN_COMPOUND_BEFORESIGN
11	18	CD	20_11	IN_COMPOUND_BEFORESIGN
12	months	NNS	20_12	IN_COMPOUND_BEFORESIGN
13	[but]	CCV	20_13	IN_COMPOUND
14	in	IN	20_14	IN_COMPOUND_AFTERSIGN
15	some	DT	20_15	IN_COMPOUND_AFTERSIGN
16	people	NNS	20_16	IN_COMPOUND_AFTERSIGN
17	they	PRP	20_17	IN_COMPOUND_AFTERSIGN
18	last	JJ	20_18	IN_COMPOUND_AFTERSIGN
19	for	IN	20_19	IN_COMPOUND_AFTERSIGN
20	years	NNS	20_20	IN_COMPOUND_AFTERSIGN
21	.	.	20_21	AFTER_COMPOUND

1	Peripheral	NNP	21_1	NOT_CLAUSE_COORDINATOR
2	vision	NN	21_2	NOT_CLAUSE_COORDINATOR
3	is	VBZ	21_3	NOT_CLAUSE_COORDINATOR
4	not	RB	21_4	NOT_CLAUSE_COORDINATOR
5	affected	VBN	21_5	NOT_CLAUSE_COORDINATOR
6	with	IN	21_6	NOT_CLAUSE_COORDINATOR
7	ARMD	NNP	21_7	NOT_CLAUSE_COORDINATOR
8	[and]	CCV	21_8	NOT_CLAUSE_COORDINATOR
9	so	RB	21_9	NOT_CLAUSE_COORDINATOR
10	it	PRP	21_10	NOT_CLAUSE_COORDINATOR
11	does	VBZ	21_11	NOT_CLAUSE_COORDINATOR
12	not	RB	21_12	NOT_CLAUSE_COORDINATOR
13	cause	VB	21_13	NOT_CLAUSE_COORDINATOR
14	total	JJ	21_14	NOT_CLAUSE_COORDINATOR
15	blindness	NN	21_15	NOT_CLAUSE_COORDINATOR
16	.	.	21_16	NOT_CLAUSE_COORDINATOR

1	Others	NNS	22_1	IN_COMPOUND_BEFORESIGN
2	are	VBP	22_2	IN_COMPOUND_BEFORESIGN
3	being	VBG	22_3	IN_COMPOUND_BEFORESIGN
4	developed	VBN	22_4	IN_COMPOUND_BEFORESIGN
5	[but]	CCV	22_5	IN_COMPOUND
6	,	SSMP	22_6	IN_COMPOUND_AFTERSIGN
7	due	JJ	22_7	IN_COMPOUND_AFTERSIGN
8	to	TO	22_8	IN_COMPOUND_AFTERSIGN
9	the	DT	22_9	IN_COMPOUND_AFTERSIGN
10	new	JJ	22_10	IN_COMPOUND_AFTERSIGN
11	technologies	NNS	22_11	IN_COMPOUND_AFTERSIGN
12	involved	VBN	22_12	IN_COMPOUND_AFTERSIGN
13	,	ESMP	22_13	IN_COMPOUND_AFTERSIGN
14	these	DT	22_14	IN_COMPOUND_AFTERSIGN
15	drugs	NNS	22_15	IN_COMPOUND_AFTERSIGN
16	are	VBP	22_16	IN_COMPOUND_AFTERSIGN
17	very	RB	22_17	IN_COMPOUND_AFTERSIGN
