
18	he	PRP	2_18	AFTER_WH_PHRASE
19	will	MD	2_19	AFTER_WH_PHRASE
20	realise	VB	2_20	AFTER_WH_PHRASE
21	if	IN	2_21	AFTER_WH_PHRASE
22	he	PRP	2_22	AFTER_WH_PHRASE
23	had	VBD	2_23	AFTER_WH_PHRASE
24	n't	RB	2_24	AFTER_WH_PHRASE
25	done	VBN	2_25	AFTER_WH_PHRASE
26	something	NN	2_26	AFTER_WH_PHRASE
27	as	IN	2_27	AFTER_WH_PHRASE
28	obscene	JJ	2_28	AFTER_WH_PHRASE
29	in	IN	2_29	AFTER_WH_PHRASE
30	the	DT	2_30	AFTER_WH_PHRASE
31	first	JJ	2_31	AFTER_WH_PHRASE
32	place	NN	2_32	AFTER_WH_PHRASE
33	,	ESCCV	2_33	AFTER_WH_PHRASE
34	it	PRP	2_34	AFTER_WH_PHRASE
35	would	MD	2_35	AFTER_WH_PHRASE
36	never	RB	2_36	AFTER_WH_PHRASE
37	have	VB	2_37	AFTER_WH_PHRASE
38	happened	VBN	2_38	AFTER_WH_PHRASE
39	.	.	2_39	AFTER_WH_PHRASE

1	Mrs	NNP	3_1	BEFORE_COMPLEX_NP
2	Field	NNP	3_2	BEFORE_COMPLEX_NP
3	said	VBD	3_3	BEFORE_COMPLEX_NP
4	the	DT	3_4	BEFORE_COMPLEX_NP
5	incident	NN	3_5	BEFORE_COMPLEX_NP
6	had	VBD	3_6	BEFORE_COMPLEX_NP
7	not	RB	3_7	BEFORE_COMPLEX_NP
8	contributed	VBN	3_8	BEFORE_COMPLEX_NP
9	to	TO	3_9	BEFORE_COMPLEX_NP
10	her	PRP$	3_10	BEFORE_COMPLEX_NP
11	divorce	NN	3_11	BEFORE_COMPLEX_NP
12	from	IN	3_12	BEFORE_COMPLEX_NP
13	her	PRP$	3_13	BEFORE_COMPLEX_NP
14	husband	NN	3_14	BEFORE_COMPLEX_NP
15	and	CCV	3_15	BEFORE_COMPLEX_NP
16	she	PRP	3_16	BEFORE_COMPLEX_NP
17	hoped	VBD	3_17	BEFORE_COMPLEX_NP
18	to	TO	3_18	BEFORE_COMPLEX_NP
19	continue	VB	3_19	BEFORE_COMPLEX_NP
20	with	IN	3_20	BEFORE_COMPLEX_NP
21	her	PRP$	3_21	BEFORE_COMPLEX_NP
22	happy	JJ	3_22	BEFORE_COMPLEX_NP
23	life	NN	3_23	BEFORE_COMPLEX_NP
24	with	IN	3_24	BEFORE_COMPLEX_NP
25	her	PRP$	3_25	BEFORE_COMPLEX_NP
26	new	JJ	3_26	BEFORE_COMPLEX_NP
27	partner	NN	3_27	BEFORE_COMPLEX_NP
28	and	CMN1	3_28	BEFORE_COMPLEX_NP
29	their	PRP$	3_29	BEFORE_COMPLEX_NP
30	two	CD	3_30	BEFORE_COMPLEX_NP
31	daughters	NNS	3_31	BEFORE_COMPLEX_NP
32	,	SSMN	3_32	BEFORE_COMPLEX_NP
33	Sophie	NNP	3_33	BEFORE_COMPLEX_NP
34	,	SSMA	3_34	BEFORE_COMPLEX_NP
35	16	CD	3_35	BEFORE_COMPLEX_NP
36	months	NNS	3_36	BEFORE_COMPLEX_NP
37	and	CMN1	3_37	BEFORE_COMPLEX_NP
38	Seffron	NNP	3_38	IN_COMPLEX_NP_BEFORESIGN
39	[,_who]	SSCCV	3_39	IN_COMPLEX_NP
40	is	VBZ	3_40	IN_COMPLEX_NP_AFTERSIGN
41	aged	VBN	3_41	IN_COMPLEX_NP_AFTERSIGN
42	four	CD	3_42	IN_COMPLEX_NP_AFTERSIGN
43	months	NNS	3_43	IN_COMPLEX_NP_AFTERSIGN
44	.	.	3_44	AFTER_COMPLEX_NP

1	Mr	NNP	4_1	IN_COMPLEX_NP_BEFORESIGN
2	Gedge	NNP	4_2	IN_COMPLEX_NP_BEFORESIGN
3	[,_who]	SSCCV	4_3	IN_COMPLEX_NP
4	said	VBD	4_4	IN_COMPLEX_NP_AFTERSIGN
5	that	SSCCV	4_5	IN_COMPLEX_NP_AFTERSIGN
6	he	PRP	4_6	IN_COMPLEX_NP_AFTERSIGN
7	was	VBD	4_7	IN_COMPLEX_NP_AFTERSIGN
8	unable	JJ	4_8	IN_COMPLEX_NP_AFTERSIGN
9	to	TO	4_9	IN_COMPLEX_NP_AFTERSIGN
10	work	VB	4_10	IN_COMPLEX_NP_AFTERSIGN
11	because	IN	4_11	IN_COMPLEX_NP_AFTERSIGN
12	of	IN	4_12	IN_COMPLEX_NP_AFTERSIGN
13	his	PRP$	4_13	IN_COMPLEX_NP_AFTERSIGN
14	disability	NN	4_14	IN_COMPLEX_NP_AFTERSIGN
15	,	ESCCV	4_15	AFTER_COMPLEX_NP
16	said	VBD	4_16	AFTER_COMPLEX_NP
17	afterwards	NNS	4_17	AFTER_COMPLEX_NP
18	that	SSCCV	4_18	AFTER_COMPLEX_NP
19	he	PRP	4_19	AFTER_COMPLEX_NP
20	was	VBD	4_20	AFTER_COMPLEX_NP
21	disappointed	JJ	4_21	AFTER_COMPLEX_NP
22	to	TO	4_22	AFTER_COMPLEX_NP
23	lose	VB	4_23	AFTER_COMPLEX_NP
24	the	DT	4_24	AFTER_COMPLEX_NP
25	case	NN	4_25	AFTER_COMPLEX_NP
26	.	.	4_26	AFTER_COMPLEX_NP

1	Mr	NNP	5_1	BEFORE_COGNITIVE_COMMUNICATIVE_VP
2	Gedge	NNP	5_2	BEFORE_COGNITIVE_COMMUNICATIVE_VP
3	,_who	SSCCV	5_3	BEFORE_COGNITIVE_COMMUNICATIVE_VP
4	said	VBD	5_4	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
5	[that]	SSCCV	5_5	IN_COGNITIVE_COMMUNICATIVE_VP
6	he	PRP	5_6	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
7	was	VBD	5_7	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
8	unable	JJ	5_8	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
9	to	TO	5_9	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
10	work	VB	5_10	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
11	because	IN	5_11	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
12	of	IN	5_12	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
13	his	PRP$	5_13	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
14	disability	NN	5_14	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
15	,	ESCCV	5_15	AFTER_COGNITIVE_COMMUNICATIVE_VP
16	said	VBD	5_16	AFTER_COGNITIVE_COMMUNICATIVE_VP
17	afterwards	NNS	5_17	AFTER_COGNITIVE_COMMUNICATIVE_VP
18	that	SSCCV	5_18	AFTER_COGNITIVE_COMMUNICATIVE_VP
19	he	PRP	5_19	AFTER_COGNITIVE_COMMUNICATIVE_VP
20	was	VBD	5_20	AFTER_COGNITIVE_COMMUNICATIVE_VP
21	disappointed	JJ	5_21	AFTER_COGNITIVE_COMMUNICATIVE_VP
22	to	TO	5_22	AFTER_COGNITIVE_COMMUNICATIVE_VP
23	lose	VB	5_23	AFTER_COGNITIVE_COMMUNICATIVE_VP
24	the	DT	5_24	AFTER_COGNITIVE_COMMUNICATIVE_VP
25	case	NN	5_25	AFTER_COGNITIVE_COMMUNICATIVE_VP
26	.	.	5_26	AFTER_COGNITIVE_COMMUNICATIVE_VP

1	Mr	NNP	6_1	BEFORE_COGNITIVE_COMMUNICATIVE_VP
2	Gedge	NNP	6_2	BEFORE_COGNITIVE_COMMUNICATIVE_VP
3	,_who	SSCCV	6_3	BEFORE_COGNITIVE_COMMUNICATIVE_VP
4	said	VBD	6_4	BEFORE_COGNITIVE_COMMUNICATIVE_VP
5	that	SSCCV	6_5	BEFORE_COGNITIVE_COMMUNICATIVE_VP
6	he	PRP	6_6	BEFORE_COGNITIVE_COMMUNICATIVE_VP
7	was	VBD	6_7	BEFORE_COGNITIVE_COMMUNICATIVE_VP
8	unable	JJ	6_8	BEFORE_COGNITIVE_COMMUNICATIVE_VP
9	to	TO	6_9	BEFORE_COGNITIVE_COMMUNICATIVE_VP
10	work	VB	6_10	BEFORE_COGNITIVE_COMMUNICATIVE_VP
11	because	IN	6_11	BEFORE_COGNITIVE_COMMUNICATIVE_VP
12	of	IN	6_12	BEFORE_COGNITIVE_COMMUNICATIVE_VP
13	his	PRP$	6_13	BEFORE_COGNITIVE_COMMUNICATIVE_VP
14	disability	NN	6_14	BEFORE_COGNITIVE_COMMUNICATIVE_VP
15	,	ESCCV	6_15	BEFORE_COGNITIVE_COMMUNICATIVE_VP
16	said	VBD	6_16	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
17	afterwards	NNS	6_17	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
18	[that]	SSCCV	6_18	IN_COGNITIVE_COMMUNICATIVE_VP
19	he	PRP	6_19	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
20	was	VBD	6_20	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
21	disappointed	JJ	6_21	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
22	to	TO	6_22	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
23	lose	VB	6_23	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
24	the	DT	6_24	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
25	case	NN	6_25	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
26	.	.	6_26	AFTER_COGNITIVE_COMMUNICATIVE_VP

1	A	DT	7_1	BEFORE_COMPLEX_NP
2	JUDGE	NN	7_2	BEFORE_COMPLEX_NP
3	applied	VBD	7_3	BEFORE_COMPLEX_NP
4	the	DT	7_4	BEFORE_COMPLEX_NP
5	common	JJ	7_5	BEFORE_COMPLEX_NP
6	sense	NN	7_6	BEFORE_COMPLEX_NP
7	test	NN	7_7	BEFORE_COMPLEX_NP
8	yesterday	NN	7_8	BEFORE_COMPLEX_NP
9	in	IN	7_9	BEFORE_COMPLEX_NP
10	the	DT	7_10	BEFORE_COMPLEX_NP
11	case	NN	7_11	BEFORE_COMPLEX_NP
12	of	IN	7_12	BEFORE_COMPLEX_NP
13	a	DT	7_13	IN_COMPLEX_NP_BEFORESIGN
14	self-confessed	JJ	7_14	IN_COMPLEX_NP_BEFORESIGN
15	hooligan	NN	7_15	IN_COMPLEX_NP_BEFORESIGN
16	[who]	SSCCV	7_16	IN_COMPLEX_NP
17	sought	VBD	7_17	IN_COMPLEX_NP_AFTERSIGN
18	damages	NNS	7_18	IN_COMPLEX_NP_AFTERSIGN
19	for	IN	7_19	IN_COMPLEX_NP_AFTERSIGN
20	being	VBG	7_20	IN_COMPLEX_NP_AFTERSIGN
21	run	VBN	7_21	IN_COMPLEX_NP_AFTERSIGN
22	over	IN	7_22	IN_COMPLEX_NP_AFTERSIGN
23	and	CLV	7_23	IN_COMPLEX_NP_AFTERSIGN
24	injured	VBN	7_24	IN_COMPLEX_NP_AFTERSIGN
25	by	IN	7_25	IN_COMPLEX_NP_AFTERSIGN
26	a	DT	7_26	IN_COMPLEX_NP_AFTERSIGN
27	woman	NN	7_27	IN_COMPLEX_NP_AFTERSIGN
28	driver	NN	7_28	IN_COMPLEX_NP_AFTERSIGN
29	he	PRP	7_29	IN_COMPLEX_NP_AFTERSIGN
30	and	CLN	7_30	IN_COMPLEX_NP_AFTERSIGN
31	friends	NNS	7_31	IN_COMPLEX_NP_AFTERSIGN
32	had	VBD	7_32	IN_COMPLEX_NP_AFTERSIGN
33	terrorised	VBN	7_33	IN_COMPLEX_NP_AFTERSIGN
34	in	IN	7_34	IN_COMPLEX_NP_AFTERSIGN
35	a	DT	7_35	IN_COMPLEX_NP_AFTERSIGN
36	drunken	JJ	7_36	IN_COMPLEX_NP_AFTERSIGN
37	spree	NN	7_37	IN_COMPLEX_NP_AFTERSIGN
38	.	.	7_38	AFTER_COMPLEX_NP

1	Rejecting	VBG	8_1	BEFORE_COMPLEX_NP
2	his	PRP$	8_2	BEFORE_COMPLEX_NP
3	claim	NN	8_3	BEFORE_COMPLEX_NP
4	completely	RB	8_4	BEFORE_COMPLEX_NP
5	,	ESMV	8_5	BEFORE_COMPLEX_NP
6	Recorder	NNP	8_6	BEFORE_COMPLEX_NP
7	Iain	NNP	8_7	BEFORE_COMPLEX_NP
8	McLaren	NNP	8_8	BEFORE_COMPLEX_NP
9	said	VBD	8_9	BEFORE_COMPLEX_NP
10	the	DT	8_10	BEFORE_COMPLEX_NP
11	law	NN	8_11	BEFORE_COMPLEX_NP
12	could	MD	8_12	BEFORE_COMPLEX_NP
13	not	RB	8_13	BEFORE_COMPLEX_NP
14	allow	VB	8_14	BEFORE_COMPLEX_NP
15	a	DT	8_15	BEFORE_COMPLEX_NP
16	person	NN	8_16	BEFORE_COMPLEX_NP
17	involved	VBN	8_17	BEFORE_COMPLEX_NP
18	in	IN	8_18	BEFORE_COMPLEX_NP
19	such	JJ	8_19	BEFORE_COMPLEX_NP
20	unlawful	JJ	8_20	BEFORE_COMPLEX_NP
21	behaviour	NN	8_21	BEFORE_COMPLEX_NP
22	to	TO	8_22	BEFORE_COMPLEX_NP
23	be	VB	8_23	BEFORE_COMPLEX_NP
24	awarded	VBN	8_24	BEFORE_COMPLEX_NP
25	compensation	NN	8_25	BEFORE_COMPLEX_NP
26	against	IN	8_26	BEFORE_COMPLEX_NP
27	the	DT	8_27	BEFORE_COMPLEX_NP
28	victim	NN	8_28	BEFORE_COMPLEX_NP
29	for	IN	8_29	BEFORE_COMPLEX_NP
30	the	DT	8_30	IN_COMPLEX_NP_BEFORESIGN
31	manner	NN	8_31	IN_COMPLEX_NP_BEFORESIGN
32	in	IN	8_32	IN_COMPLEX_NP_BEFORESIGN
33	[which]	SSCCV	8_33	IN_COMPLEX_NP
34	she	PRP	8_34	IN_COMPLEX_NP_AFTERSIGN
35	reacted	VBD	8_35	IN_COMPLEX_NP_AFTERSIGN
36	.	.	8_36	AFTER_COMPLEX_NP

1	He	PRP	9_1	BEFORE_COMPLEX_NP
2	told	VBD	9_2	BEFORE_COMPLEX_NP
3	Roger	NNP	9_3	IN_COMPLEX_NP_BEFORESIGN
4	Gedge	NNP	9_4	IN_COMPLEX_NP_BEFORESIGN
5	,	SSMA	9_5	IN_COMPLEX_NP_BEFORESIGN
6	30	CD	9_6	IN_COMPLEX_NP_BEFORESIGN
7	[,_who]	SSCCV	9_7	IN_COMPLEX_NP
8	lost	VBD	9_8	IN_COMPLEX_NP_AFTERSIGN
9	a	DT	9_9	IN_COMPLEX_NP_AFTERSIGN
10	leg	NN	9_10	IN_COMPLEX_NP_AFTERSIGN
11	,_that	SSCCV	9_11	AFTER_COMPLEX_NP
12	payment	NN	9_12	AFTER_COMPLEX_NP
13	damages	NNS	9_13	AFTER_COMPLEX_NP
14	would	MD	9_14	AFTER_COMPLEX_NP
15	not	RB	9_15	AFTER_COMPLEX_NP
16	accord	VB	9_16	AFTER_COMPLEX_NP
17	with	IN	9_17	AFTER_COMPLEX_NP
18	common	JJ	9_18	AFTER_COMPLEX_NP
19	sense	NN	9_19	AFTER_COMPLEX_NP
20	,	SSMAdvP	9_20	AFTER_COMPLEX_NP
21	however	RB	9_21	AFTER_COMPLEX_NP
22	serious	JJ	9_22	AFTER_COMPLEX_NP
23	his	PRP$	9_23	AFTER_COMPLEX_NP
24	injuries	NNS	9_24	AFTER_COMPLEX_NP
25	when	SSCCV	9_25	AFTER_COMPLEX_NP
26	the	DT	9_26	AFTER_COMPLEX_NP
27	woman	NN	9_27	AFTER_COMPLEX_NP
28	drove	VBD	9_28	AFTER_COMPLEX_NP
29	over	IN	9_29	AFTER_COMPLEX_NP
30	him	PRP	9_30	AFTER_COMPLEX_NP
31	to	TO	9_31	AFTER_COMPLEX_NP
32	escape	VB	9_32	AFTER_COMPLEX_NP
33	.	.	9_33	AFTER_COMPLEX_NP

1	He	PRP	10_1	BEFORE_COGNITIVE_COMMUNICATIVE_VP
2	told	VBD	10_2	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
3	Roger	NNP	10_3	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
4	Gedge	NNP	10_4	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
5	,	SSMA	10_5	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
6	30	CD	10_6	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
7	,_who	SSCCV	10_7	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
8	lost	VBD	10_8	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
9	a	DT	10_9	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
10	leg	NN	10_10	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
11	[,_that]	SSCCV	10_11	IN_COGNITIVE_COMMUNICATIVE_VP
12	payment	NN	10_12	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
13	damages	NNS	10_13	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
14	would	MD	10_14	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
15	not	RB	10_15	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
16	accord	VB	10_16	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
17	with	IN	10_17	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
18	common	JJ	10_18	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
19	sense	NN	10_19	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
20	,	SSMAdvP	10_20	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
21	however	RB	10_21	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
22	serious	JJ	10_22	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
23	his	PRP$	10_23	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
24	injuries	NNS	10_24	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
25	when	SSCCV	10_25	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
26	the	DT	10_26	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
27	woman	NN	10_27	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
28	drove	VBD	10_28	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
29	over	IN	10_29	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
30	him	PRP	10_30	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
31	to	TO	10_31	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
32	escape	VB	10_32	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
33	.	.	10_33	AFTER_COGNITIVE_COMMUNICATIVE_VP

1	He	PRP	11_1	BEFORE_ADVERBIAL
2	told	VBD	11_2	BEFORE_ADVERBIAL
3	Roger	NNP	11_3	BEFORE_ADVERBIAL
4	Gedge	NNP	11_4	BEFORE_ADVERBIAL
5	,	SSMA	11_5	BEFORE_ADVERBIAL
6	30	CD	11_6	BEFORE_ADVERBIAL
7	,_who	SSCCV	11_7	BEFORE_ADVERBIAL
8	lost	VBD	11_8	BEFORE_ADVERBIAL
9	a	DT	11_9	BEFORE_ADVERBIAL
10	leg	NN	11_10	BEFORE_ADVERBIAL
11	,_that	SSCCV	11_11	BEFORE_ADVERBIAL
12	payment	NN	11_12	BEFORE_ADVERBIAL
13	damages	NNS	11_13	BEFORE_ADVERBIAL
14	would	MD	11_14	BEFORE_ADVERBIAL
15	not	RB	11_15	BEFORE_ADVERBIAL
16	accord	VB	11_16	BEFORE_ADVERBIAL
17	with	IN	11_17	BEFORE_ADVERBIAL
18	common	JJ	11_18	BEFORE_ADVERBIAL
19	sense	NN	11_19	BEFORE_ADVERBIAL
20	,	SSMAdvP	11_20	BEFORE_ADVERBIAL
21	however	RB	11_21	BEFORE_ADVERBIAL
22	serious	JJ	11_22	BEFORE_ADVERBIAL
23	his	PRP$	11_23	BEFORE_ADVERBIAL
24	injuries	NNS	11_24	BEFORE_ADVERBIAL
25	[when]	SSCCV	11_25	IN_ADVERBIAL
26	the	DT	11_26	IN_ADVERBIAL_AFTERSIGN
27	woman	NN	11_27	IN_ADVERBIAL_AFTERSIGN
28	drove	VBD	11_28	IN_ADVERBIAL_AFTERSIGN
29	over	IN	11_29	IN_ADVERBIAL_AFTERSIGN
30	him	PRP	11_30	IN_ADVERBIAL_AFTERSIGN
31	to	TO	11_31	IN_ADVERBIAL_AFTERSIGN
32	escape	VB	11_32	IN_ADVERBIAL_AFTERSIGN
33	.	.	11_33	AFTER_ADVERBIAL

1	Nottingham	NNP	12_1	BEFORE_COGNITIVE_COMMUNICATIVE_VP
2	county	NN	12_2	BEFORE_COGNITIVE_COMMUNICATIVE_VP
3	court	NN	12_3	BEFORE_COGNITIVE_COMMUNICATIVE_VP
4	was	VBD	12_4	BEFORE_COGNITIVE_COMMUNICATIVE_VP
5	told	VBN	12_5	IN_COGNITIVE_COMMUNICATIVE_VP_BEFORESIGN
6	[that]	SSCCV	12_6	IN_COGNITIVE_COMMUNICATIVE_VP
7	Gedge	NNP	12_7	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
8	was	VBD	12_8	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
9	a	DT	12_9	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
10	member	NN	12_10	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
11	of	IN	12_11	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
12	a	DT	12_12	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
13	drunken	JJ	12_13	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
14	gang	NN	12_14	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
15	who	SSCCV	12_15	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
16	waylaid	VBD	12_16	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
17	Mrs	NNP	12_17	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
18	Field	NNP	12_18	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
19	's	POS	12_19	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
20	car	NN	12_20	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
21	at	IN	12_21	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
22	the	DT	12_22	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
23	entrance	NN	12_23	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
24	to	TO	12_24	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
25	a	DT	12_25	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
26	rock	NN	12_26	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
27	and	COMBINATORY	12_27	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
28	beer	NN	12_28	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
29	festival	NN	12_29	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
30	in	IN	12_30	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
31	a	DT	12_31	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
32	Nottingham	NNP	12_32	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
33	Park	NNP	12_33	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
34	in	IN	12_34	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
35	July	NNP	12_35	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
36	1994	CD	12_36	IN_COGNITIVE_COMMUNICATIVE_VP_AFTERSIGN
37	.	.	12_37	AFTER_COGNITIVE_COMMUNICATIVE_VP

1	Nottingham	NNP	13_1	BEFORE_COMPLEX_NP
2	county	NN	13_2	BEFORE_COMPLEX_NP
3	court	NN	13_3	BEFORE_COMPLEX_NP
4	was	VBD	13_4	BEFORE_COMPLEX_NP
5	told	VBN	13_5	BEFORE_COMPLEX_NP
6	that	SSCCV	13_6	BEFORE_COMPLEX_NP
7	Gedge	NNP	13_7	BEFORE_COMPLEX_NP
8	was	VBD	13_8	BEFORE_COMPLEX_NP
9	a	DT	13_9	IN_COMPLEX_NP_BEFORESIGN
10	member	NN	13_10	IN_COMPLEX_NP_BEFORESIGN
11	of	IN	13_11	IN_COMPLEX_NP_BEFORESIGN
12	a	DT	13_12	IN_COMPLEX_NP_BEFORESIGN
13	drunken	JJ	13_13	IN_COMPLEX_NP_BEFORESIGN
14	gang	NN	13_14	IN_COMPLEX_NP_BEFORESIGN
15	[who]	SSCCV	13_15	IN_COMPLEX_NP
16	waylaid	VBD	13_16	IN_COMPLEX_NP_AFTERSIGN
17	Mrs	NNP	13_17	IN_COMPLEX_NP_AFTERSIGN
18	Field	NNP	13_18	IN_COMPLEX_NP_AFTERSIGN
19	's	POS	13_19	IN_COMPLEX_NP_AFTERSIGN
